river_code,river_name,parent_code,parent_name,basin_name,stream_order,is_civilian,topology_path,source_type,waterway_type,description,has_osm_geo,wikidata_id,meta_data
256023,大礁溪,256020,宜蘭河,蘭陽溪,3,0,0@256000@256020@256023,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.6663612, ""outfall_lat"": 24.7878869, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.6664,24.7879 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256022,大湖溪,256020,宜蘭河,蘭陽溪,3,0,0@256000@256020@256022,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.0220379, ""outfall_lat"": 24.4447909, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Nearest (出海口點位 121.0220,24.4448 最接近 宜蘭縣 邊界)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Nearest"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256021,五十溪,256020,宜蘭河,蘭陽溪,3,0,0@256000@256020@256021,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.6630203, ""outfall_lat"": 24.7556447, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.6630,24.7556 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256010,羅東溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@256010,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.7021049, ""outfall_lat"": 24.6310513, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.7021,24.6311 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256012,安農溪,256010,羅東溪,蘭陽溪,3,0,0@256000@256010@256012,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第一河川分署 唯一管轄縣市 宜蘭縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256010-C01,番社坑溪,256010,羅東溪,蘭陽溪,3,1,0@256000@256010@256010-C01,Wiki,stream,蘭陽溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.6832528, ""outfall_lat"": 24.6411227, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.6833,24.6411 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256050,頂粗坑溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@256050,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.5868616, ""outfall_lat"": 24.7140546, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.5869,24.7141 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256000-C02,破礑溪,256000,蘭陽溪,蘭陽溪,2,1,0@256000@256000-C02,Wiki,stream,蘭陽溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.5531747, ""outfall_lat"": 24.6953222, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.5532,24.6953 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256030,清水溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@256030,WRA,river,員潭溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第一河川分署 唯一管轄縣市 宜蘭縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256030-C01,大溪,256030,清水溪,蘭陽溪,3,1,0@256000@256030@256030-C01,Wiki,stream,蘭陽溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第一河川分署 唯一管轄縣市 宜蘭縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256030-C02,赤鹿坑溪,256030,清水溪,蘭陽溪,3,1,0@256000@256030@256030-C02,Wiki,stream,蘭陽溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第一河川分署 唯一管轄縣市 宜蘭縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256080,松羅溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@256080,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.5514282, ""outfall_lat"": 24.6764645, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.5514,24.6765 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
256000-C03,東疊溪,256000,蘭陽溪,蘭陽溪,2,1,0@256000@256000-C03,Wiki,stream,蘭陽溪水系民間支流,0,2026-08-29,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第一河川分署 唯一管轄縣市 宜蘭縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560A0,梵梵溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560A0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第一河川分署 唯一管轄縣市 宜蘭縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560D0,碼崙溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560D0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.5632573, ""outfall_lat"": 24.5612634, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.5633,24.5613 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560B0,排谷溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560B0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": false, ""outfall_lon"": null, ""outfall_lat"": null, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""River_Office_Single_County_Fallback (由 第一河川分署 唯一管轄縣市 宜蘭縣 推導)"", ""county_derivation_tier"": ""Tier_4_River_Office_Fallback"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560F0,天狗溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560F0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.540644, ""outfall_lat"": 24.5229195, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.5406,24.5229 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560E0,土場溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560E0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.0827661, ""outfall_lat"": 24.5466919, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Nearest (出海口點位 121.0828,24.5467 最接近 宜蘭縣 邊界)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Nearest"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560S0,石頭溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560S0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.447684, ""outfall_lat"": 24.5679139, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.4477,24.5679 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560H0,加蘭溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560H0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.5234875, ""outfall_lat"": 23.694734, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Nearest (出海口點位 121.5235,23.6947 最接近 宜蘭縣 邊界)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Nearest"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
220000,卑南溪,0,,卑南溪,1,0,0@220000,WRA,river,蘭陽溪官方水系,0,Q699259,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""8"", ""river_office_name"": ""第八河川分署"", ""office_valid_counties"": [""臺東縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.1780597, ""outfall_lat"": 22.769233, ""primary_county"": ""臺東縣"", ""primary_county_code"": ""10014"", ""is_border_river"": false, ""border_counties"": [""臺東縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.1781,22.7692 落入 臺東縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560L0,留茂安溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560L0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.4564532, ""outfall_lat"": 24.5136129, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.4565,24.5136 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
2560M0,加納富溪,256000,蘭陽溪,蘭陽溪,2,0,0@256000@2560M0,WRA,river,蘭陽溪官方水系,0,,"{""code_status"": ""draft"", ""deprecated_codes"": [], ""replaced_by"": """", ""river_office_id"": ""1"", ""river_office_name"": ""第一河川分署"", ""office_valid_counties"": [""宜蘭縣""], ""has_outfall_gps"": true, ""outfall_lon"": 121.4706242, ""outfall_lat"": 24.4744505, ""primary_county"": ""宜蘭縣"", ""primary_county_code"": ""10002"", ""is_border_river"": false, ""border_counties"": [""宜蘭縣""], ""arbitration_rule"": ""Right_Bank_Outfall"", ""county_assignment_reason"": ""Spatial_Join_Contains (出海口點位 121.4706,24.4745 落入 宜蘭縣 多邊形內)"", ""county_derivation_tier"": ""Tier_2_Spatial_Join_Contains"", ""is_office_county_matched"": true, ""provenance"": {""last_updated"": ""2026-09-04""}}"
